STM0002	Rv3709c	26.350	463	269	12	3	457	5	403	4.69e-31	123
STM0002	Rv1294	32.143	112	71	3	568	678	96	203	3.99e-06	47.0
STM0002	Rv2883c	27.059	170	110	4	93	256	53	214	1.94e-05	43.9
STM0003	Rv1011	27.491	291	167	10	32	308	40	300	6.08e-14	68.2
STM0003	Rv1296	28.881	277	165	10	12	274	23	281	7.87e-10	55.8
STM0004	Rv1295	25.180	278	169	11	102	368	64	313	8.10e-07	47.8
STM0007	Rv1448c	35.366	82	48	1	89	170	105	181	2.50e-08	51.6
STM0008	Rv0865	35.570	149	91	4	1	149	1	144	2.67e-21	83.2
STM0008	Rv0984	38.158	76	46	1	69	143	87	162	6.28e-09	50.4
STM0012	Rv0350	54.575	623	246	6	1	614	1	595	0.0	642
STM0012	Rv0312	23.629	237	161	8	136	361	101	328	2.14e-07	50.8
STM0013	Rv0352	41.803	366	179	5	1	337	6	366	2.97e-81	251
STM0013	Rv2373c	42.450	351	194	5	4	348	3	351	8.86e-78	241
STM0035	Rv0296c	27.586	377	196	12	22	396	2	303	1.74e-28	114
STM0035	Rv3299c	28.173	323	177	13	31	309	212	523	1.57e-20	92.0
STM0035	Rv0711	25.648	347	183	15	23	309	29	360	5.50e-16	77.8
STM0035	Rv0663	24.620	329	194	11	28	314	40	356	1.12e-13	70.5
STM0035	Rv3077	21.891	402	238	13	28	373	2	383	7.57e-09	54.7
STM0043	Rv2412	43.023	86	49	0	1	86	1	86	3.06e-14	59.3
STM0045	Rv2786c	37.705	305	175	3	17	306	24	328	1.11e-54	178
STM0046	Rv1536	27.941	816	514	23	20	793	15	798	3.81e-92	312
STM0046	Rv2448c	24.845	809	477	27	15	793	2	709	4.00e-54	200
STM0046	Rv1007c	30.263	76	47	3	558	631	255	326	4.37e-04	40.8
STM0047	Rv1539	32.432	148	83	6	13	153	37	174	5.44e-09	50.1
STM0049	Rv3382c	51.757	313	144	2	1	309	18	327	4.72e-109	317
STM0049	Rv1110	51.456	309	146	2	2	309	27	332	1.64e-106	311
STM0051	Rv3393	34.219	301	166	11	7	290	4	289	1.43e-30	114
STM0052	Rv3133c	24.675	154	111	1	4	157	2	150	6.71e-12	59.7
STM0052	Rv3765c	30.769	104	70	2	4	107	9	110	3.17e-09	52.4
STM0052	Rv1626	30.081	123	75	4	7	124	17	133	2.85e-07	46.6
STM0052	Rv1033c	28.030	132	90	4	4	133	32	160	5.23e-07	46.2
STM0052	Rv0844c	23.810	105	80	0	2	106	7	111	2.41e-06	43.9
STM0052	Rv3246c	31.683	101	66	3	7	107	9	106	8.39e-06	42.4
STM0052	Rv0757	25.166	151	98	5	7	152	24	164	8.97e-06	42.4
STM0052	Rv0981	25.628	199	135	6	7	200	4	194	3.36e-05	40.4
STM0052	Rv1027c	25.191	131	85	4	7	135	5	124	7.03e-04	36.6
STM0053	Rv3764c	27.234	235	128	11	321	535	253	464	4.14e-07	49.3
STM0053	Rv1032c	29.730	111	72	3	434	539	395	504	4.41e-06	46.2
STM0053	Rv0758	28.302	106	67	2	434	534	366	467	5.03e-06	45.8
STM0053	Rv0902c	28.676	136	77	6	405	534	322	443	4.93e-05	42.7
STM0055	Rv2967c	35.008	637	333	16	3	591	524	1127	1.09e-79	269
STM0055	Rv3285	43.056	72	41	0	519	590	528	599	4.48e-11	62.4
STM0055	Rv3221c	37.313	67	42	0	525	591	5	71	4.65e-10	53.1
STM0055	Rv0973c	41.270	63	37	0	525	587	589	651	2.80e-06	47.0
STM0055	Rv2501c	34.848	66	42	1	525	590	588	652	1.15e-04	42.0
STM0055	Rv3469c	26.214	103	76	0	164	266	159	261	1.36e-04	41.2
STM0060	Rv2498c	31.923	260	147	7	27	280	29	264	5.02e-22	90.1
STM0060	Rv3075c	26.423	246	160	6	5	248	27	253	1.23e-12	63.9
STM0064	Rv2773c	30.800	250	138	8	6	248	1	222	7.91e-24	94.0
STM0066	Rv1383	45.619	388	179	7	2	374	1	371	1.34e-99	297
STM0066	Rv0013	30.233	129	83	2	234	356	48	175	1.68e-12	63.5
STM0066	Rv3396c	29.891	184	100	7	194	361	17	187	6.14e-05	41.6
