b0002	XNR_RS13675	30.372	349	215	10	122	456	69	403	3.31e-30	121
b0002	XNR_RS07335	28.444	225	130	7	601	818	125	325	3.93e-09	57.0
b0002	XNR_RS05950	27.128	188	106	7	136	302	77	254	5.03e-04	40.0
b0003	XNR_RS07325	28.617	311	198	8	2	308	11	301	1.13e-16	76.3
b0006	XNR_RS22715	25.541	231	151	8	1	220	1	221	1.26e-10	57.8
b0007	XNR_RS01980	32.468	462	259	14	24	448	50	495	3.61e-59	200
b0008	XNR_RS24410	31.507	146	82	5	33	170	43	178	1.72e-09	55.8
b0009	XNR_RS10555	38.686	137	78	3	8	143	9	140	2.41e-20	81.3
b0014	XNR_RS15730	55.259	599	237	4	1	598	1	569	0.0	653
b0014	XNR_RS21465	23.896	385	216	17	1	376	4	320	4.96e-09	55.8
b0015	XNR_RS21705	43.883	376	200	7	5	372	4	376	7.50e-82	252
b0015	XNR_RS15740	43.561	264	139	6	103	363	134	390	3.31e-62	202
b0019	XNR_RS13485	42.368	380	205	6	10	383	26	397	2.79e-72	231
b0020	XNR_RS14630	28.369	141	100	1	11	150	6	146	2.05e-10	57.8
b0020	XNR_RS27350	30.120	83	57	1	1	83	1	82	1.48e-08	52.4
b0020	XNR_RS27185	27.907	86	61	1	6	90	2	87	8.46e-06	43.9
b0020	XNR_RS26760	39.655	58	35	0	17	74	7	64	1.17e-05	43.5
b0020	XNR_RS28075	25.161	155	109	2	6	156	1	152	2.59e-05	42.4
b0020	XNR_RS19390	31.884	69	47	0	5	73	2	70	8.16e-04	37.7
b0023	XNR_RS21665	40.698	86	51	0	1	86	1	86	5.59e-11	51.2
b0025	XNR_RS05655	34.688	320	197	6	1	312	1	316	2.69e-57	185
b0026	XNR_RS23790	28.356	864	525	25	16	834	10	824	1.17e-94	319
b0026	XNR_RS21445	24.634	889	546	25	6	871	11	798	4.52e-56	206
b0027	XNR_RS23800	33.333	153	77	6	15	156	53	191	5.81e-06	42.0
b0028	XNR_RS25720	26.471	68	49	1	6	72	33	100	2.33e-04	36.6
b0029	XNR_RS20520	51.757	313	147	2	2	313	13	322	5.79e-112	325
b0031	XNR_RS05595	27.273	275	165	6	5	271	4	251	3.36e-19	82.0
b0031	XNR_RS02855	26.033	242	147	5	41	269	10	232	7.87e-10	55.5
b0032	XNR_RS26605	46.194	381	184	5	5	378	13	379	3.97e-112	330
b0032	XNR_RS15045	32.558	129	80	2	234	356	47	174	2.40e-14	68.9
b0032	XNR_RS29055	33.766	154	90	6	234	380	47	195	1.70e-12	66.2
b0032	XNR_RS18930	34.831	89	55	2	194	280	15	102	1.39e-07	50.4
b0032	XNR_RS02945	26.144	153	92	6	214	356	478	619	3.91e-05	43.1
b0033	XNR_RS26610	55.280	1089	444	13	1	1056	1	1079	0.0	1139
b0033	XNR_RS19900	24.380	242	156	8	105	332	92	320	6.43e-07	50.8
b0033	XNR_RS19900	20.625	320	215	8	582	874	13	320	3.77e-05	45.1
b0033	XNR_RS20840	25.610	246	149	7	650	874	91	323	1.07e-05	47.0
b0033	XNR_RS20840	25.203	246	158	9	110	340	97	331	2.00e-05	45.8
b0033	XNR_RS22005	26.804	194	113	9	124	304	106	283	1.12e-04	43.1
b0035	XNR_RS27385	36.646	161	102	0	2	162	6	166	9.62e-26	95.5
b0035	XNR_RS27055	32.727	110	66	2	17	126	256	357	7.98e-10	55.1
b0036	XNR_RS19935	33.459	266	161	5	2	260	5	261	1.84e-38	132
b0036	XNR_RS06840	36.508	252	150	5	4	252	2	246	1.85e-36	127
b0036	XNR_RS00725	34.470	264	158	7	3	261	14	267	5.76e-36	126
b0036	XNR_RS10720	34.146	205	130	4	16	219	24	224	5.15e-26	100
b0036	XNR_RS01390	30.534	262	158	7	1	256	1	244	2.15e-22	90.5
b0036	XNR_RS11280	31.474	251	147	10	13	258	12	242	3.20e-20	84.3
b0036	XNR_RS24675	36.869	198	100	7	2	180	13	204	7.00e-20	84.0
b0036	XNR_RS00735	29.208	202	136	4	5	200	4	204	2.36e-16	75.1
b0036	XNR_RS01465	31.522	184	115	5	13	186	19	201	9.70e-15	71.2
b0036	XNR_RS08230	32.567	261	151	6	16	261	16	266	4.74e-14	67.8
b0036	XNR_RS01650	30.151	199	130	4	3	194	4	200	1.21e-13	67.0
b0036	XNR_RS03780	27.703	148	99	3	59	198	90	237	3.89e-09	54.3
b0037	XNR_RS29190	30.392	510	305	17	23	517	17	491	2.44e-57	196
b0037	XNR_RS03170	28.291	509	339	10	23	517	40	536	1.34e-52	184
b0037	XNR_RS25430	25.977	512	333	11	36	517	54	549	9.74e-49	174
b0037	XNR_RS02535	28.433	517	347	12	8	517	2	502	2.65e-47	169
b0037	XNR_RS14395	26.796	515	328	17	36	517	38	536	3.88e-37	141
b0037	XNR_RS22765	24.497	547	345	18	21	517	68	596	7.24e-30	120
b0037	XNR_RS03175	25.000	516	357	13	13	517	45	541	8.68e-29	117
b0037	XNR_RS04880	25.245	511	317	15	39	516	3134	3612	2.15e-28	117
b0037	XNR_RS04880	25.292	514	318	16	39	516	2059	2542	2.72e-27	114
b0037	XNR_RS04880	22.638	508	330	14	39	516	530	1004	7.01e-16	78.6
b0037	XNR_RS13125	25.380	461	280	17	81	516	67	488	5.34e-28	114
b0037	XNR_RS17105	25.794	504	329	12	39	516	3683	4167	3.44e-24	104
b0037	XNR_RS17105	25.051	491	317	14	37	511	61	516	2.58e-17	83.2
b0037	XNR_RS17105	22.957	514	319	15	24	516	1115	1572	5.37e-16	79.0
b0037	XNR_RS17105	25.701	214	145	6	312	516	2890	3098	1.03e-07	52.4
b0037	XNR_RS17105	25.146	171	99	2	39	202	2643	2791	2.74e-07	50.8
b0037	XNR_RS29050	24.742	485	330	11	58	517	70	544	6.11e-23	100
b0037	XNR_RS00995	25.311	482	294	14	62	511	2361	2808	2.08e-22	99.4
b0037	XNR_RS01985	23.288	511	291	17	15	453	24	505	2.51e-22	97.8
b0037	XNR_RS04870	26.181	508	316	15	24	516	270	733	5.76e-22	97.8
b0037	XNR_RS04870	23.625	491	326	11	39	516	1324	1778	5.76e-19	88.6
b0037	XNR_RS04870	25.698	179	113	3	17	195	2823	2981	5.57e-08	53.1
b0037	XNR_RS23520	25.151	497	269	19	25	453	33	494	1.11e-21	95.9
b0037	XNR_RS21675	23.899	477	260	15	57	453	68	521	1.21e-21	95.9
b0037	XNR_RS13480	25.182	548	336	21	21	517	107	631	1.90e-21	95.5
b0037	XNR_RS17095	24.696	494	328	16	39	516	3103	3568	4.07e-20	92.0
b0037	XNR_RS17095	25.296	506	312	18	39	513	1559	2029	3.23e-17	82.8
b0037	XNR_RS17095	22.515	493	326	14	39	516	526	977	4.35e-12	66.6
b0037	XNR_RS29205	25.275	455	295	11	25	452	464	900	4.24e-20	92.0
b0037	XNR_RS29205	22.222	450	285	13	33	446	1705	2125	4.33e-14	72.8
b0037	XNR_RS17100	22.710	524	312	14	22	516	1595	2054	5.21e-19	88.6
b0037	XNR_RS17100	21.302	507	328	13	25	516	6697	7147	2.65e-16	80.1
b0037	XNR_RS17100	21.584	505	304	15	39	516	4157	4596	1.99e-13	70.9
b0037	XNR_RS17100	22.619	504	330	14	39	516	547	1016	2.01e-12	67.4
b0037	XNR_RS17100	24.706	170	119	3	353	516	3402	3568	5.91e-08	53.1
b0037	XNR_RS17100	22.599	177	123	3	351	516	5947	6120	9.90e-06	45.8
b0037	XNR_RS17100	24.862	181	104	4	30	203	3105	3260	2.55e-05	44.7
b0037	XNR_RS29225	25.502	498	312	14	40	516	2607	3066	3.36e-18	85.9
b0037	XNR_RS29225	23.633	567	304	27	30	517	45	561	7.54e-12	65.9
b0037	XNR_RS17110	23.194	526	329	15	29	516	5145	5633	2.86e-15	76.6
b0037	XNR_RS17110	21.956	501	307	14	40	516	1079	1519	1.13e-14	74.7
b0037	XNR_RS17110	21.722	511	347	13	17	516	3626	4094	7.08e-13	68.9
b0037	XNR_RS17110	22.727	506	333	15	25	516	32	493	5.45e-07	50.1
b0037	XNR_RS02865	23.251	486	314	14	36	510	24	461	9.07e-15	73.9
b0037	XNR_RS01700	30.994	171	88	6	289	453	356	502	9.91e-14	70.9
b0037	XNR_RS01700	25.134	187	115	4	23	198	34	206	6.75e-07	49.3
b0037	XNR_RS12525	23.140	484	307	15	58	516	75	518	5.46e-13	68.6
b0037	XNR_RS15590	22.549	510	332	13	24	511	481	949	1.10e-11	65.1
b0037	XNR_RS15590	22.709	502	318	11	39	511	2600	3060	6.65e-10	59.3
b0037	XNR_RS15590	23.866	507	310	18	37	510	1541	2004	2.21e-08	54.3
b0037	XNR_RS17760	29.221	154	84	5	306	453	413	547	1.72e-11	63.9
b0037	XNR_RS17760	29.452	146	96	2	58	198	102	245	2.02e-09	57.4
b0037	XNR_RS19570	21.538	520	357	13	20	516	28	519	1.99e-11	64.3
b0037	XNR_RS00120	26.756	299	192	11	176	452	606	899	1.67e-08	54.7
b0037	XNR_RS00120	23.529	204	109	5	8	208	2550	2709	5.50e-06	46.6
