BSU_00010	PA0001	49.432	352	171	2	94	445	168	512	2.30e-120	358
BSU_00010	PA0001	31.481	54	36	1	5	58	3	55	1.97e-05	43.9
BSU_00010	PA0947	24.479	192	129	5	129	315	25	205	3.60e-12	63.2
BSU_00020	PA0002	26.720	378	263	6	1	376	1	366	2.27e-42	149
BSU_00040	PA0003	26.667	375	248	11	1	366	1	357	1.60e-31	120
BSU_00060	PA0004	60.286	559	216	5	4	559	3	558	0.0	656
BSU_00060	PA0004	64.865	74	26	0	565	638	733	806	8.08e-25	107
BSU_00060	PA4967	40.439	638	360	11	7	636	3	628	1.11e-160	473
BSU_00070	PA3168	49.217	894	372	6	8	820	7	899	0.0	858
BSU_00070	PA4964	36.672	679	401	12	13	683	16	673	1.08e-138	426
BSU_00090	PA3770	55.419	489	209	4	5	487	3	488	1.79e-175	499
BSU_00090	PA1854	41.860	43	25	0	164	206	254	296	2.67e-05	43.5
BSU_00100	PA3999	32.287	446	238	15	1	443	1	385	4.98e-54	182
BSU_00100	PA0869	27.181	298	158	12	10	289	5	261	1.07e-16	77.8
BSU_00130	PA2612	53.521	426	194	2	1	423	1	425	1.27e-167	474
BSU_00130	PA0956	22.846	267	172	10	156	401	18	271	1.62e-05	44.3
BSU_00150	PA3163	45.714	35	18	1	1	34	1	35	4.28e-05	40.4
BSU_00160	PA1812	29.464	112	55	4	2	91	353	462	3.76e-04	40.0
BSU_00160	PA1812	30.769	91	45	2	2	75	423	512	7.67e-04	38.9
BSU_00170	PA3066	27.586	87	61	1	92	178	103	187	5.16e-09	50.8
BSU_00170	PA5507	25.243	103	75	1	79	181	108	208	1.49e-07	47.0
BSU_00170	PA4213	24.000	100	76	0	77	176	105	204	1.75e-06	43.9
BSU_00170	PA1902	24.000	100	76	0	77	176	105	204	1.75e-06	43.9
BSU_00180	PA3767	46.497	157	84	0	2	158	26	182	3.50e-39	129
BSU_00180	PA2499	41.905	105	59	2	4	107	3	106	3.06e-20	79.3
BSU_00180	PA4056	31.818	154	82	6	4	148	5	144	2.23e-10	55.1
BSU_00190	PA1532	37.234	376	228	3	1	373	1	371	6.73e-82	267
BSU_00190	PA2961	33.333	138	89	2	36	170	20	157	1.54e-17	81.3
BSU_00190	PA2613	28.333	300	161	11	4	278	11	281	1.16e-15	76.6
BSU_00190	PA0967	26.506	249	145	13	4	234	18	246	7.33e-05	42.4
BSU_00200	PA1533	40.187	107	60	2	1	107	2	104	1.03e-19	74.7
BSU_00210	PA1534	48.469	196	100	1	1	196	1	195	7.18e-62	188
BSU_00270	PA1818	25.561	579	297	22	4	458	150	718	6.65e-34	132
BSU_00270	PA3155	25.362	138	92	3	63	198	37	165	2.39e-04	40.4
BSU_00280	PA2962	42.857	189	106	1	1	189	1	187	2.90e-47	152
BSU_00310	PA2961	38.235	136	81	2	29	161	22	157	8.58e-23	94.4
BSU_00310	PA1532	33.898	177	112	4	4	178	14	187	1.55e-22	95.9
BSU_00340	PA1678	24.176	91	62	4	38	125	117	203	1.35e-05	42.7
BSU_00350	PA3854	29.577	71	50	0	8	78	17	87	2.76e-09	47.8
BSU_00360	PA4422	41.558	231	132	2	15	242	4	234	8.83e-59	187
BSU_00380	PA3482	26.483	691	464	14	3	664	2	677	1.40e-70	239
BSU_00380	PA3987	26.471	204	134	4	8	209	35	224	1.51e-12	68.2
BSU_00380	PA3987	23.077	208	126	7	311	511	632	812	1.57e-05	45.4
BSU_00380	PA3221	35.922	103	61	4	565	663	9	110	2.47e-10	55.8
BSU_00380	PA3834	22.903	310	169	12	236	489	469	764	9.26e-08	52.8
BSU_00380	PA3834	31.746	63	43	0	4	66	29	91	2.14e-05	45.1
BSU_00380	PA4560	42.857	49	28	0	16	64	59	107	3.04e-06	47.8
BSU_00380	PA4560	38.158	76	41	4	267	338	562	635	8.36e-04	39.7
BSU_00390	PA2959	38.039	255	154	2	1	252	1	254	1.07e-58	184
BSU_00390	PA3564	34.978	223	140	2	34	252	1	222	3.43e-44	146
BSU_00390	PA2866	28.311	219	149	3	30	240	31	249	5.63e-29	108
BSU_00420	PA0592	35.185	270	162	3	18	287	5	261	1.58e-47	157
BSU_00460	PA4669	30.943	265	169	5	1	265	3	253	1.21e-30	113
BSU_00470	PA5298	29.008	131	92	1	112	241	32	162	2.01e-15	70.5
BSU_00470	PA1543	22.785	158	117	3	105	260	28	182	4.57e-06	43.5
BSU_00480	PA5339	51.181	127	59	3	1	125	1	126	1.49e-36	119
BSU_00480	PA3123	42.202	109	62	1	16	124	15	122	4.90e-25	89.7
