SCO0039	PA1640	43.137	51	29	0	29	79	1	51	2.33e-06	44.3
SCO0039	PA3339	38.571	70	35	3	31	94	22	89	6.15e-05	40.4
SCO0040	PA3478	25.954	393	250	13	6	365	5	389	4.40e-09	55.1
SCO0044	PA1274	44.000	50	28	0	3	52	16	65	3.84e-06	43.5
SCO0046	PA1962	37.017	181	97	5	4	175	3	175	1.44e-25	96.3
SCO0046	PA3223	36.000	200	89	8	1	180	1	181	1.04e-23	91.7
SCO0046	PA0785	35.075	134	77	2	14	137	13	146	2.80e-18	77.4
SCO0046	PA4975	31.532	111	58	5	66	165	70	173	8.93e-06	42.7
SCO0047	PA1603	32.812	128	85	1	249	376	13	139	2.22e-07	47.4
SCO0047	PA5157	28.571	119	84	1	263	380	29	147	6.24e-07	46.2
SCO0047	PA2764	31.731	104	69	2	27	129	124	226	1.27e-06	46.6
SCO0047	PA0424	34.783	92	57	2	284	373	45	135	4.89e-05	40.4
SCO0047	PA3341	34.568	81	50	2	258	337	20	98	2.91e-04	38.1
SCO0059	PA2680	34.979	243	138	6	4	237	5	236	4.37e-24	96.3
SCO0059	PA0023	35.377	212	125	4	2	209	3	206	1.08e-22	92.8
SCO0059	PA2491	35.437	206	128	3	2	204	3	206	7.35e-22	90.5
SCO0059	PA5234	35.025	197	122	3	1	196	1	192	1.60e-19	84.0
SCO0059	PA1137	32.524	206	132	3	1	204	1	201	6.26e-17	76.6
SCO0059	PA5427	34.673	199	99	6	1	174	7	199	1.50e-16	75.5
SCO0059	PA0863	34.601	263	129	11	1	253	1	230	6.33e-15	70.9
SCO0059	PA3567	32.195	205	126	5	1	195	1	202	1.24e-14	70.1
SCO0059	PA3256	32.258	155	99	3	15	169	11	159	2.04e-13	66.2
SCO0059	PA1833	33.708	178	107	7	27	197	31	204	2.60e-10	57.4
SCO0059	PA4097	27.857	280	153	10	1	241	1	270	1.23e-09	55.5
SCO0059	PA2197	30.244	205	127	7	9	206	18	213	3.36e-09	53.9
SCO0059	PA1648	28.019	207	125	6	10	205	17	210	1.99e-08	51.6
SCO0059	PA4153	30.290	241	113	14	1	199	11	238	1.09e-07	49.3
SCO0059	PA3629	25.424	177	82	3	25	155	26	198	3.17e-05	42.0
SCO0062	PA1949	32.424	330	212	5	26	348	3	328	7.28e-41	144
SCO0062	PA2259	31.250	336	217	6	26	355	13	340	2.21e-30	116
SCO0062	PA2320	27.451	306	211	5	25	322	16	318	1.61e-18	82.8
SCO0062	PA3563	27.619	315	212	7	27	329	3	313	1.95e-16	76.6
SCO0065	PA3190	27.830	212	138	8	145	348	127	331	1.80e-08	53.5
SCO0066	PA3189	29.091	275	192	2	46	317	33	307	5.06e-27	105
SCO0066	PA2339	27.612	268	177	8	46	301	31	293	5.34e-22	91.7
SCO0066	PA3252	26.277	274	171	12	55	316	23	277	6.63e-07	47.4
SCO0067	PA3188	28.175	252	175	5	20	269	27	274	7.14e-29	108
SCO0067	PA2340	23.673	245	169	6	1	237	2	236	1.20e-14	69.7
